	Approach	Dataset	Users	Items	Interactions	k	VarianceNDCG	VarianceExposure	VarianceExposureEqWeight	Entropy	Gini	MMS	IIF
1403	Baseline	movielens	266	277	350	80	0.0	720.8543350784666	14013.178094331997	0.7937664933873524	0.7054557065127204	0.2924187725631769	0.0026075292241821853
1404	FR	movielens	266	277	350	80	3.49693650845493e-05	733.5610399844912	14185.466902996259	0.7912743663744721	0.7061248490458644	0.2888086642599278	0.001434326171875
1405	Baseline	movielens	291	305	400	80	0.0	806.9182381709385	15772.128567589361	0.7817718190811079	0.7277025372619986	0.26557377049180325	0.0024313320908690896
1406	FR	movielens	291	305	400	80	2.896336253517275e-05	815.9199609152237	15976.148239720513	0.7790830262528866	0.727326902329191	0.26229508196721313	0.0012531280517578125
1407	Baseline	movielens	335	359	500	80	0.0	932.2546931610864	18573.976257167462	0.7631225246292627	0.7582095447857017	0.22562674094707522	0.0022803006240416416
1408	Baseline	movielens	411	444	700	80	0.0	1172.4619307631358	23857.073654735817	0.7391456485311955	0.7932315253243372	0.18243243243243243	0.0021174750538484775
1409	Baseline	movielens	500	546	1000	80	0.0	1434.6004438114933	29714.833460800495	0.7187049153371845	0.8188905134663683	0.15018315018315018	0.002027040362275088
1410	Baseline	movielens	608	672	1500	80	0.0	1719.4358314897663	36521.47094671201	0.7014012105277116	0.8388265381205644	0.12053571428571429	0.002009221230672465
1411	Baseline	yelp	279	284	300	80	0.0	802.2821224454559	15225.509224360245	0.7890023304396289	0.7140944175877451	0.28169014084507044	0.0024464160459685665
1412	FR	yelp	279	284	300	80	2.4188655422907597e-05	827.4671168748428	15467.114858163059	0.7861557828495616	0.7143407018387583	0.28169014084507044	0.0018243789672851562
1413	Baseline	yelp	322	323	350	80	0.0	971.816683581685	18644.434011636265	0.7725053782505176	0.7420867863213158	0.25386996904024767	0.002147831485667896
1414	FR	yelp	322	323	350	80	2.6515204494959428e-05	1006.6290079199656	18975.25754104803	0.7693399376012123	0.7428494574740367	0.2476780185758514	0.0015468597412109375
1415	Baseline	yelp	367	368	400	80	0.0	1158.958596576275	22195.681001890356	0.7562512556383286	0.7674617862887206	0.21739130434782608	0.0018561005837279892
1416	Baseline	yelp	452	456	500	80	0.0	1471.248180963212	28775.82771622038	0.7295800228523173	0.8017686580760363	0.17763157894736842	0.0015341792673000505
1417	Baseline	yelp	618	619	700	80	0.0	2115.035269268547	41359.97683480312	0.6983883250638168	0.8409068835662074	0.13408723747980614	0.001170702312646082
1418	Baseline	yelp	846	859	1000	80	0.0	2940.5734414851217	58437.52137539794	0.6654882526146197	0.8703507889184254	0.09545983701979045	0.0008682372454695411
1419	Baseline	yelp	1187	1212	1500	80	0.0	4222.254192896516	84013.7571534381	0.6348127481034064	0.8939870821484845	0.06765676567656766	0.0006497106620601595
1420	Baseline	amazon	279	269	300	80	0.0	826.4049870532112	15745.200066334077	0.7961608712464304	0.7010647208204716	0.29739776951672864	0.0028196783158933526
1421	Gini	amazon	279	269	300	80	2.5042551143155872e-05	912.3800128006562	13502.084824698386	0.9398713526185138	0.7179102023568258	0.3382899628252788	0.4543610956333079
1422	Baseline	amazon	324	311	350	80	0.0	1012.8961343177575	19471.421821527896	0.7766762449379809	0.734913435234619	0.2604501607717042	0.00247906675386613
1423	Gini	amazon	324	311	350	80	4.165243566521112e-05	1203.8133653735226	17791.4025289234	0.9364084746567685	0.7722633327862385	0.2733118971061093	0.4103742733502425
1424	Baseline	amazon	366	353	400	80	0.0	1173.5860694344249	22637.325714836014	0.7615724924299176	0.7596377744900754	0.23229461756373937	0.002240044918374424
1425	Baseline	amazon	453	436	500	80	0.0	1532.4155256123572	29898.077518727383	0.7350070356769983	0.7960988691021613	0.18577981651376146	0.0018610539600802107
1426	Gini	amazon	453	436	500	80	5.077991305348689e-05	1303.3224503078945	18795.357335241144	0.8723437125127996	0.7718335270307547	0.2775229357798165	0.562299160592339
1427	Baseline	amazon	607	585	700	80	0.0	2131.5688326760437	41732.54864489737	0.7050247427661521	0.8350670600392793	0.14017094017094017	0.0014269817531619836
1428	Gini	amazon	607	585	700	80	2.3284121305253988e-05	1610.8782175659765	20362.712747461468	0.8700570308603626	0.7692664352411074	0.2564102564102564	0.6265542005736542
1429	Baseline	amazon	825	769	1000	80	0.0	3076.8190701332996	60668.544408576156	0.6782465868043923	0.8629963287856394	0.10793237971391417	0.0011481506632140838
1430	Gini	amazon	825	769	1000	80	2.4071395140564407e-05	1715.1265976463462	32505.05936306249	0.8358132569479423	0.7968194979547848	0.20806241872561768	0.6662060546061707
1431	Baseline	amazon	1156	1040	1500	80	0.0	4612.260627652284	91726.29600591719	0.6487536590713009	0.8869554928284116	0.07884615384615384	0.0009028048794543687
1432	Gini	amazon	1156	1040	1500	80	3.665764815775691e-05	2547.2163801024863	53531.00562130177	0.7952317402063589	0.8501359866014018	0.17403846153846153	0.6254995440235758
1433	Baseline	black_friday	282	261	300	80	0.0	860.3385764785976	16347.686616461888	0.8003489441811987	0.6940739563317463	0.3065134099616858	0.004059362614346218
1434	Gini	black_friday	282	261	300	80	5.3158438663233296e-05	677.439097027718	11861.947152860352	0.9420009579972084	0.6679011389271005	0.3716475095785441	0.4958090973109777
1435	Baseline	black_friday	328	305	350	80	0.0	1052.2373903949872	20133.53335124966	0.7795827534262251	0.7311721761193106	0.26557377049180325	0.0034863603538992237
1436	Gini	black_friday	328	305	350	80	5.189842472099919e-05	785.8849613349578	13414.857941413598	0.9396731295609273	0.6986566733864654	0.3639344262295082	0.5207789032662464
1437	Baseline	black_friday	367	346	400	80	0.0	1207.6785069373848	23315.66697851582	0.7621230845332544	0.7573602260140706	0.23121387283236994	0.003140129930971685
1438	Baseline	black_friday	455	426	500	80	0.0	1570.4640230171067	30621.331592056253	0.7379602656715492	0.7932793446175561	0.19014084507042253	0.002572925811163472
1439	Gini	black_friday	455	426	500	80	6.573414186201223e-05	1257.3461387350355	21977.500606140755	0.8852892887732766	0.7798306973837517	0.2699530516431925	0.5830966488051578
1440	Baseline	black_friday	611	546	700	80	0.0	2312.2147439973824	45285.03331589047	0.7101843120686963	0.8289792556725558	0.14835164835164835	0.002093880809929053
1441	Gini	black_friday	611	546	700	80	2.115227438198214e-05	1567.6484868153948	25648.209140066287	0.9042970608393412	0.7975959483710336	0.2564102564102564	0.5392820715650506
1442	Baseline	black_friday	841	716	1000	80	0.0	3437.344958831934	68029.48211666304	0.6824452230379539	0.8591321043055025	0.11312849162011174	0.0016579412988979598
1443	Gini	black_friday	841	716	1000	80	1.8692971552880725e-05	2697.089432869839	41496.15530102057	0.8316367027760402	0.8370669906099135	0.1829608938547486	0.543157530149381
1444	Baseline	black_friday	1166	948	1500	80	0.0	5060.8901809311765	101649.52201392225	0.6565423392600647	0.8824131611788614	0.08544303797468354	0.0013551726472975623
1445	Gini	black_friday	1166	948	1500	80	1.9437347426827532e-05	2143.8306863385806	44752.5494400826	0.8367744636275152	0.7799967579683983	0.22573839662447256	0.7275202380682925
1446	Baseline	movielens	236	241	300	80	0.0	611.9320559373359	11888.498338527228	0.8129510063267831	0.6693338834265844	0.33195020746887965	0.0029438040103291945
1447	Gini	movielens	236	241	300	80	5.0583669747623416e-05	568.5718072551848	8630.938172552125	0.9587416377804772	0.653757161151682	0.4024896265560166	0.46426235156933426
1448	Baseline	movielens	266	277	350	80	0.0	720.8543350784666	14013.178094331997	0.7937664933873524	0.7054557065127204	0.2924187725631769	0.0026075292241821853
1449	Gini	movielens	266	277	350	80	3.506123191160538e-05	639.497374603962	10235.149213465573	0.9314242491830756	0.6993344150778448	0.36462093862815886	0.4841508235659132
1450	Baseline	movielens	291	305	400	80	0.0	806.9182381709385	15772.128567589361	0.7817718190811079	0.7277025372619986	0.26557377049180325	0.0024313320908690896
1451	Gini	movielens	291	305	400	80	4.25955940518048e-05	639.8062163408227	10464.817092179523	0.9294235614423207	0.6946900635117917	0.3344262295081967	0.49679328566238945
1452	Baseline	movielens	335	359	500	80	0.0	932.2546931610864	18573.976257167462	0.7631225246292627	0.7582095447857017	0.22562674094707522	0.0022803006240416416
1453	Gini	movielens	335	359	500	80	8.112238558019878e-05	597.2941750841769	11857.94840201426	0.9261745788807243	0.7076205856234407	0.33147632311977715	0.5097800349314089
1454	Baseline	movielens	411	444	700	80	0.0	1172.4619307631358	23857.073654735817	0.7391456485311955	0.7932315253243372	0.18243243243243243	0.0021174750538484775
1455	Gini	movielens	411	444	700	80	4.665762555765176e-05	1051.145458625706	14152.834915997075	0.8923633350859094	0.7563805609787823	0.27927927927927926	0.5312849501335142
1456	Baseline	movielens	500	546	1000	80	0.0	1434.6004438114933	29714.833460800495	0.7187049153371845	0.8188905134663683	0.15018315018315018	0.002027040362275088
1457	Gini	movielens	500	546	1000	80	4.732159603039089e-05	800.1308458705994	17499.89939486643	0.869060306406228	0.7538500445052866	0.2271062271062271	0.579848356736229
1458	Baseline	movielens	608	672	1500	80	0.0	1719.4358314897663	36521.47094671201	0.7014012105277116	0.8388265381205644	0.12053571428571429	0.002009221230672465
1459	Gini	movielens	608	672	1500	80	5.16508029053679e-05	661.6998219394811	11799.003684807256	0.8898787490261374	0.6943371597814767	0.29910714285714285	0.6096963889775776
1460	Baseline	yelp	279	284	300	80	0.0	802.2821224454559	15225.509224360245	0.7890023304396289	0.7140944175877451	0.28169014084507044	0.0024464160459685665
1461	Gini	yelp	279	284	300	80	3.459640231771605e-05	752.1550282703585	13069.762745487005	0.926381096844611	0.713811296416673	0.31338028169014087	0.49165406989854826
1462	Baseline	yelp	322	323	350	80	0.0	971.816683581685	18644.434011636265	0.7725053782505176	0.7420867863213158	0.25386996904024767	0.002147831485667896
1463	Gini	yelp	322	323	350	80	2.2715733963185932e-05	791.0768899756368	14075.74670513472	0.9355389726366797	0.7336597443336424	0.30340557275541796	0.512957541130365
1464	Baseline	yelp	367	368	400	80	0.0	1158.958596576275	22195.681001890356	0.7562512556383286	0.7674617862887206	0.21739130434782608	0.0018561005837279892
1465	Baseline	yelp	452	456	500	80	0.0	1471.248180963212	28775.82771622038	0.7295800228523173	0.8017686580760363	0.17763157894736842	0.0015341792673000505
1466	Gini	yelp	452	456	500	80	3.2968994355920994e-05	1156.7436347306716	18700.42420744845	0.8873563072876985	0.7762845698002706	0.2719298245614035	0.536454934783248
1467	Baseline	yelp	618	619	700	80	0.0	2115.035269268547	41359.97683480312	0.6983883250638168	0.8409068835662074	0.13408723747980614	0.001170702312646082
1468	Gini	yelp	618	619	700	80	1.5313621909685514e-05	1340.2060095283477	23803.669888114917	0.875090074060997	0.8028582643561454	0.24394184168012925	0.6307385184835089
1469	Baseline	yelp	846	859	1000	80	0.0	2940.5734414851217	58437.52137539794	0.6654882526146197	0.8703507889184254	0.09545983701979045	0.0008682372454695411
1470	Gini	yelp	846	859	1000	80	1.861844325547395e-05	1604.9900821940037	32769.66340100911	0.8165942682848669	0.8207318398989012	0.1920838183934808	0.5648743860213964
1471	Baseline	yelp	1187	1212	1500	80	0.0	4222.254192896516	84013.7571534381	0.6348127481034064	0.8939870821484845	0.06765676567656766	0.0006497106620601595
1472	Gini	yelp	1187	1212	1500	80	4.2414695792133976e-05	1650.717667602226	30845.21259898267	0.8439448176395035	0.8045724146830092	0.23184818481848185	0.729281239251693
1473	Baseline	amazon	279	269	300	80	0.0	826.4049870532112	15745.200066334077	0.7961608712464304	0.7010647208204716	0.29739776951672864	0.0028196783158933526
1474	Lorenz	amazon	279	269	300	80	3.850282254368472e-05	852.727946917258	10605.579248490209	0.8982778116550137	0.6904715394204256	0.35315985130111527	0.0022287405570695423
1475	Baseline	amazon	324	311	350	80	0.0	1012.8961343177575	19471.421821527896	0.7766762449379809	0.734913435234619	0.2604501607717042	0.00247906675386613
1476	Lorenz	amazon	324	311	350	80	3.865426684487644e-05	993.4126910474354	11325.389667187063	0.8905923462830388	0.69299241507993	0.3215434083601286	0.001992092363654333
1477	Baseline	amazon	366	353	400	80	0.0	1173.5860694344249	22637.325714836014	0.7615724924299176	0.7596377744900754	0.23229461756373937	0.002240044918374424
1478	Baseline	amazon	453	436	500	80	0.0	1532.4155256123572	29898.077518727383	0.7350070356769983	0.7960988691021613	0.18577981651376146	0.0018610539600802107
1479	Lorenz	amazon	453	436	500	80	5.1316020268261856e-05	1615.6537703337306	19876.55917010353	0.855958663407892	0.7910289313796529	0.24311926605504589	0.0015996709623855188
1480	Baseline	amazon	607	585	700	80	0.0	2131.5688326760437	41732.54864489737	0.7050247427661521	0.8350670600392793	0.14017094017094017	0.0014269817531619836
1481	Lorenz	amazon	607	585	700	80	5.3246340915179914e-05	1988.815596508269	21562.305909854633	0.8548292853638242	0.7879154572169095	0.2376068376068376	0.0011566385659648752
1482	Baseline	amazon	825	769	1000	80	0.0	3076.8190701332996	60668.544408576156	0.6782465868043923	0.8629963287856394	0.10793237971391417	0.0011481506632140838
1483	Lorenz	amazon	825	769	1000	80	6.454513081999309e-05	2927.422949297558	31931.532705065092	0.8321540742476148	0.8157416177384315	0.20286085825747724	0.0007956490535813405
1484	Baseline	amazon	1156	1040	1500	80	0.0	4612.260627652284	91726.29600591719	0.6487536590713009	0.8869554928284116	0.07884615384615384	0.0009028048794543687
1485	Lorenz	amazon	1156	1040	1500	80	9.365698119646988e-05	4601.342690865622	56184.24408284023	0.7988822441642315	0.8909909518499513	0.1605769230769231	0.0005865107597830188
1486	Baseline	black_friday	282	261	300	80	0.0	860.3385764785976	16347.686616461888	0.8003489441811987	0.6940739563317463	0.3065134099616858	0.004059362614346218
1487	Lorenz	black_friday	282	261	300	80	3.609563664331171e-05	937.0433808824837	11655.770907649623	0.9032611415480492	0.6982295347492353	0.36398467432950193	0.0022935583042546833
1488	Baseline	black_friday	328	305	350	80	0.0	1052.2373903949872	20133.53335124966	0.7795827534262251	0.7311721761193106	0.26557377049180325	0.0034863603538992237
1489	Lorenz	black_friday	328	305	350	80	3.530187233202636e-05	1120.8000195441575	14205.500564364416	0.880822534673282	0.730990385919676	0.32786885245901637	0.0020852245109780985
1490	Baseline	black_friday	367	346	400	80	0.0	1207.6785069373848	23315.66697851582	0.7621230845332544	0.7573602260140706	0.23121387283236994	0.003140129930971685
1491	Baseline	black_friday	455	426	500	80	0.0	1570.4640230171067	30621.331592056253	0.7379602656715492	0.7932793446175561	0.19014084507042253	0.002572925811163472
1492	Lorenz	black_friday	455	426	500	80	5.720458067100185e-05	1626.2403975074426	18727.054596751084	0.8587011961319071	0.7717679769044707	0.2699530516431925	0.0014409398607293027
1493	Baseline	black_friday	611	546	700	80	0.0	2312.2147439973824	45285.03331589047	0.7101843120686963	0.8289792556725558	0.14835164835164835	0.002093880809929053
1494	Lorenz	black_friday	611	546	700	80	5.502995121621871e-05	2293.828533364027	26661.88313274028	0.8406850531836989	0.806237128191846	0.22893772893772893	0.0011306273117191884
1495	Baseline	black_friday	841	716	1000	80	0.0	3437.344958831934	68029.48211666304	0.6824452230379539	0.8591321043055025	0.11312849162011174	0.0016579412988979598
1496	Lorenz	black_friday	841	716	1000	80	7.19554899260234e-05	2943.853002576705	30799.504463031742	0.8557669036239895	0.7906133220636591	0.24581005586592178	0.0008552083007940335
1497	Baseline	black_friday	1166	948	1500	80	0.0	5060.8901809311765	101649.52201392225	0.6565423392600647	0.8824131611788614	0.08544303797468354	0.0013551726472975623
1498	Lorenz	black_friday	1166	948	1500	80	9.819394370984425e-05	5913.173482992444	87494.41863839483	0.8577591949806191	0.9184583248472918	0.1149789029535865	0.0007044696567657333
1499	Baseline	movielens	236	241	300	80	0.0	611.9320559373359	11888.498338527228	0.8129510063267831	0.6693338834265844	0.33195020746887965	0.0029438040103291945
1500	Lorenz	movielens	236	241	300	80	6.684345630883348e-05	575.612343429788	6748.099998278267	0.9300972239940143	0.6210656644139814	0.3983402489626556	0.0029125909399386235
1501	Baseline	movielens	266	277	350	80	0.0	720.8543350784666	14013.178094331997	0.7937664933873524	0.7054557065127204	0.2924187725631769	0.0026075292241821853
1502	Lorenz	movielens	266	277	350	80	7.748475853202062e-05	670.771467565476	7773.697949927667	0.9061810505930336	0.6618137771453303	0.37545126353790614	0.0024274826623395043
1503	Baseline	movielens	291	305	400	80	0.0	806.9182381709385	15772.128567589361	0.7817718190811079	0.7277025372619986	0.26557377049180325	0.0024313320908690896
1504	Lorenz	movielens	291	305	400	80	7.510809758163707e-05	741.5870624194391	8630.37119054018	0.9039584075800385	0.684925579150252	0.3475409836065574	0.0018572184901938578
